State_Name,StudyYear,_75FCCInfant,_75FCCToddler,_75FCCPreschool,_75CInfant,_75CToddler,_75CPreschool
Texas,2016,$109.65 ,$103.65 ,$102.50 ,$119.95 ,$113.40 ,$108.90 
Texas,2017,$123.30 ,$117.75 ,$113.80 ,$137.50 ,$128.10 ,$120.00 
Texas,2018,$124.75 ,$119.45 ,$114.00 ,$139.55 ,$129.85 ,$121.75 
Texas,2014,$165.60 ,$156.05 ,$153.80 ,$190.25 ,$177.85 ,$169.95 
Texas,2015,$178.30 ,$172.25 ,$164.10 ,$207.45 ,$193.85 ,$184.90 
Texas,2016,$186.25 ,$174.50 ,$172.25 ,$206.60 ,$193.60 ,$184.85 
Texas,2017,$185.75 ,$176.30 ,$169.55 ,$210.20 ,$194.00 ,$180.10 
Texas,2018,$188.80 ,$179.70 ,$170.45 ,$214.35 ,$197.55 ,$183.65 
Texas,2014,$116.15 ,$110.70 ,$109.35 ,$130.30 ,$123.20 ,$118.70 
Texas,2015,$111.50 ,$108.45 ,$104.35 ,$126.00 ,$119.25 ,$114.80 
Texas,2016,$121.70 ,$115.25 ,$114.00 ,$132.85 ,$125.75 ,$120.95 
Texas,2017,$134.20 ,$128.55 ,$124.50 ,$148.70 ,$139.10 ,$130.80 
Texas,2018,$139.35 ,$133.20 ,$126.85 ,$156.65 ,$145.30 ,$135.85 
Texas,2014,$109.30 ,$103.85 ,$102.55 ,$123.45 ,$116.35 ,$111.85 
Texas,2015,$112.15 ,$108.95 ,$104.60 ,$127.55 ,$120.40 ,$115.65 
Texas,2016,$127.45 ,$119.75 ,$118.30 ,$140.70 ,$132.25 ,$126.50 
Texas,2017,$131.90 ,$141.35 ,$137.35 ,$146.15 ,$151.70 ,$143.55 
Texas,2018,$137.40 ,$131.65 ,$125.70 ,$153.60 ,$143.00 ,$134.15 
Texas,2014,$104.65 ,$98.95 ,$97.60 ,$119.45 ,$112.00 ,$107.30 
Texas,2015,$108.75 ,$105.10 ,$100.15 ,$126.40 ,$118.15 ,$112.75 
Texas,2016,$110.15 ,$102.75 ,$101.35 ,$122.95 ,$114.75 ,$109.25 
Texas,2017,$110.45 ,$105.45 ,$101.85 ,$123.40 ,$114.80 ,$107.45 
Texas,2018,$112.85 ,$108.30 ,$103.60 ,$125.65 ,$117.30 ,$110.25 
Texas,2014,$119.30 ,$112.70 ,$111.15 ,$136.30 ,$127.75 ,$122.30 
Texas,2015,$124.35 ,$120.60 ,$115.55 ,$142.20 ,$133.90 ,$128.40 
Texas,2016,$124.10 ,$117.35 ,$116.10 ,$135.70 ,$128.30 ,$123.30 
Texas,2017,$142.45 ,$135.80 ,$131.05 ,$159.65 ,$148.25 ,$138.50 
Texas,2018,$148.15 ,$141.20 ,$134.05 ,$167.80 ,$154.95 ,$144.20 
Texas,2014,$129.35 ,$120.20 ,$118.05 ,$153.40 ,$141.25 ,$133.60 
Texas,2015,$128.80 ,$123.30 ,$115.90 ,$155.60 ,$143.00 ,$134.80 
Texas,2016,$141.60 ,$130.80 ,$128.70 ,$160.60 ,$148.50 ,$140.30 
Texas,2017,$160.55 ,$152.00 ,$145.90 ,$182.80 ,$168.05 ,$155.45 
Texas,2018,$160.70 ,$152.95 ,$145.00 ,$182.60 ,$168.25 ,$156.30 
Texas,2014,$106.45 ,$99.90 ,$98.40 ,$123.35 ,$114.80 ,$109.45 
Texas,2015,$110.70 ,$106.90 ,$101.80 ,$129.00 ,$120.45 ,$114.85 
Texas,2016,$114.75 ,$107.20 ,$105.75 ,$127.85 ,$119.50 ,$113.85 
Texas,2017,$121.10 ,$115.25 ,$111.10 ,$136.10 ,$126.15 ,$117.60 
Texas,2018,$134.00 ,$126.80 ,$119.40 ,$154.50 ,$141.05 ,$129.90 
Texas,2014,$122.35 ,$115.90 ,$114.35 ,$139.10 ,$130.70 ,$125.35 
Texas,2015,$120.60 ,$117.25 ,$112.70 ,$136.60 ,$129.15 ,$124.25 
Texas,2016,$127.35 ,$120.55 ,$119.25 ,$139.10 ,$131.65 ,$126.55 
Texas,2017,$137.05 ,$130.35 ,$125.55 ,$154.40 ,$142.90 ,$133.05 
Texas,2018,$161.85 ,$153.50 ,$145.05 ,$185.35 ,$169.90 ,$157.15 
Texas,2014,$104.65 ,$98.95 ,$97.60 ,$119.45 ,$112.00 ,$107.30 
Texas,2015,$108.75 ,$105.10 ,$100.15 ,$126.40 ,$118.15 ,$112.75 
Texas,2016,$110.15 ,$102.75 ,$101.35 ,$122.95 ,$114.75 ,$109.25 
Texas,2017,$110.45 ,$105.45 ,$101.85 ,$123.40 ,$114.80 ,$107.45 
Texas,2018,$112.85 ,$108.30 ,$103.60 ,$125.65 ,$117.30 ,$110.25 
Texas,2014,$165.60 ,$156.05 ,$153.80 ,$190.25 ,$177.85 ,$169.95 
Texas,2015,$178.30 ,$172.25 ,$164.10 ,$207.45 ,$193.85 ,$184.90 
Texas,2016,$186.25 ,$174.50 ,$172.25 ,$206.60 ,$193.60 ,$184.85 
Texas,2017,$185.75 ,$176.30 ,$169.55 ,$210.20 ,$194.00 ,$180.10 
Texas,2018,$188.80 ,$179.70 ,$170.45 ,$214.35 ,$197.55 ,$183.65 
Texas,2014,$112.90 ,$105.75 ,$104.05 ,$131.50 ,$122.10 ,$116.20 
Texas,2015,$113.15 ,$109.20 ,$103.85 ,$132.20 ,$123.30 ,$117.45 
Texas,2016,$126.50 ,$127.25 ,$125.45 ,$142.75 ,$142.40 ,$135.40 
Texas,2017,$125.50 ,$128.75 ,$123.90 ,$142.95 ,$141.35 ,$131.45 
Texas,2018,$131.20 ,$135.20 ,$129.05 ,$148.10 ,$147.00 ,$137.80 
Texas,2014,$165.60 ,$156.05 ,$153.80 ,$190.25 ,$177.85 ,$169.95 
Texas,2015,$178.30 ,$172.25 ,$164.10 ,$207.45 ,$193.85 ,$184.90 
Texas,2016,$186.25 ,$174.50 ,$172.25 ,$206.60 ,$193.60 ,$184.85 
Texas,2017,$185.75 ,$176.30 ,$169.55 ,$210.20 ,$194.00 ,$180.10 
Texas,2018,$188.80 ,$179.70 ,$170.45 ,$214.35 ,$197.55 ,$183.65 
Texas,2014,$112.20 ,$105.65 ,$104.10 ,$129.20 ,$120.65 ,$115.25 
Texas,2015,$113.90 ,$109.95 ,$104.60 ,$133.05 ,$124.10 ,$118.25 
Texas,2016,$111.10 ,$104.75 ,$103.55 ,$122.10 ,$115.10 ,$110.35 
Texas,2017,$126.70 ,$120.85 ,$116.65 ,$141.75 ,$131.75 ,$123.20 
Texas,2018,$126.55 ,$121.25 ,$115.80 ,$141.45 ,$131.70 ,$123.55 
Texas,2014,$124.65 ,$117.85 ,$116.25 ,$142.15 ,$133.35 ,$127.75 
Texas,2015,$121.90 ,$118.15 ,$113.05 ,$139.95 ,$131.55 ,$126.00 
Texas,2016,$129.65 ,$122.40 ,$121.05 ,$142.20 ,$134.20 ,$128.80 
Texas,2017,$144.60 ,$137.80 ,$132.95 ,$162.15 ,$150.55 ,$140.55 
Texas,2018,$151.05 ,$144.35 ,$137.50 ,$169.85 ,$157.50 ,$147.25 
Texas,2014,$161.40 ,$152.00 ,$149.75 ,$185.70 ,$173.45 ,$165.70 
Texas,2015,$163.40 ,$157.65 ,$149.95 ,$190.95 ,$178.05 ,$169.60 
Texas,2016,$189.30 ,$176.45 ,$174.00 ,$211.70 ,$197.40 ,$187.75 
Texas,2017,$182.45 ,$173.50 ,$167.15 ,$205.45 ,$190.20 ,$177.10 
Texas,2018,$187.75 ,$179.15 ,$170.30 ,$212.00 ,$196.10 ,$182.90 
Texas,2014,$106.45 ,$99.90 ,$98.40 ,$123.35 ,$114.80 ,$109.45 
Texas,2015,$110.70 ,$106.90 ,$101.80 ,$129.00 ,$120.45 ,$114.85 
Texas,2016,$114.75 ,$107.20 ,$105.75 ,$127.85 ,$119.50 ,$113.85 
Texas,2017,$121.10 ,$115.25 ,$111.10 ,$136.10 ,$126.15 ,$117.60 
Texas,2018,$134.00 ,$126.80 ,$119.40 ,$154.50 ,$141.05 ,$129.90 
Texas,2014,$109.30 ,$103.85 ,$102.55 ,$123.45 ,$116.35 ,$111.85 
Texas,2015,$112.15 ,$108.95 ,$104.60 ,$127.55 ,$120.40 ,$115.65 
Texas,2016,$127.45 ,$119.75 ,$118.30 ,$140.70 ,$132.25 ,$126.50 
Texas,2017,$131.90 ,$146.35 ,$142.35 ,$146.15 ,$156.70 ,$148.55 
Texas,2018,$137.40 ,$131.65 ,$125.70 ,$153.60 ,$143.00 ,$134.15 
Texas,2014,$105.55 ,$99.50 ,$98.05 ,$121.35 ,$113.40 ,$108.35 
Texas,2015,$106.00 ,$102.40 ,$97.55 ,$123.35 ,$115.25 ,$109.95 
Texas,2016,$111.95 ,$104.95 ,$103.60 ,$124.05 ,$116.35 ,$111.10 
Texas,2017,$127.50 ,$121.25 ,$116.80 ,$143.60 ,$132.90 ,$123.75 
Texas,2018,$131.65 ,$125.50 ,$119.25 ,$148.85 ,$137.55 ,$128.15 
Texas,2014,$158.60 ,$148.00 ,$145.50 ,$186.30 ,$172.35 ,$163.50 
Texas,2015,$150.45 ,$145.15 ,$138.00 ,$176.00 ,$164.05 ,$156.25 
Texas,2016,$167.30 ,$155.40 ,$153.10 ,$188.10 ,$174.85 ,$165.90 
Texas,2017,$178.65 ,$169.30 ,$162.60 ,$202.90 ,$186.80 ,$173.05 
Texas,2018,$182.85 ,$173.85 ,$164.65 ,$208.20 ,$191.55 ,$177.75 
Texas,2014,$102.90 ,$97.55 ,$96.25 ,$116.70 ,$109.75 ,$105.35 
Texas,2015,$103.80 ,$100.55 ,$96.20 ,$119.30 ,$112.10 ,$107.30 
Texas,2016,$109.65 ,$103.65 ,$102.50 ,$119.95 ,$113.40 ,$108.90 
Texas,2017,$123.30 ,$117.75 ,$113.80 ,$137.50 ,$128.10 ,$120.00 
Texas,2018,$124.75 ,$119.45 ,$114.00 ,$139.55 ,$129.85 ,$121.75 
Texas,2014,$112.20 ,$105.65 ,$104.10 ,$129.20 ,$120.65 ,$115.25 
Texas,2015,$113.90 ,$109.95 ,$104.60 ,$133.05 ,$124.10 ,$118.25 
Texas,2016,$111.10 ,$104.75 ,$103.55 ,$122.10 ,$115.10 ,$110.35 
Texas,2017,$126.70 ,$120.85 ,$116.65 ,$141.75 ,$131.75 ,$123.20 
Texas,2018,$126.55 ,$121.25 ,$115.80 ,$141.45 ,$131.70 ,$123.55 
Texas,2014,$145.65 ,$138.05 ,$136.25 ,$165.15 ,$155.35 ,$149.10 
Texas,2015,$152.05 ,$147.30 ,$140.90 ,$174.85 ,$164.25 ,$157.25 
Texas,2016,$156.80 ,$146.45 ,$144.50 ,$174.75 ,$163.30 ,$155.55 
Texas,2017,$171.35 ,$163.55 ,$158.00 ,$191.45 ,$178.15 ,$166.70 
Texas,2018,$172.40 ,$165.20 ,$157.80 ,$192.55 ,$179.35 ,$168.30 
Texas,2014,$122.35 ,$115.90 ,$114.35 ,$139.10 ,$130.70 ,$125.35 
Texas,2015,$120.60 ,$117.25 ,$112.70 ,$136.60 ,$129.15 ,$124.25 
Texas,2016,$127.35 ,$120.55 ,$119.25 ,$139.10 ,$131.65 ,$126.55 
Texas,2017,$137.05 ,$130.35 ,$125.55 ,$154.40 ,$142.90 ,$133.05 
Texas,2018,$161.85 ,$153.50 ,$145.05 ,$185.35 ,$169.90 ,$157.15 
Texas,2014,$158.60 ,$148.00 ,$145.50 ,$186.30 ,$172.35 ,$163.50 
Texas,2015,$150.45 ,$145.15 ,$138.00 ,$176.00 ,$164.05 ,$156.25 
Texas,2016,$167.30 ,$155.40 ,$153.10 ,$188.10 ,$174.85 ,$165.90 
Texas,2017,$178.65 ,$169.30 ,$162.60 ,$202.90 ,$186.80 ,$173.05 
Texas,2018,$182.85 ,$173.85 ,$164.65 ,$208.20 ,$191.55 ,$177.75 
Texas,2014,$109.30 ,$103.85 ,$102.55 ,$123.45 ,$116.35 ,$111.85 
Texas,2015,$112.15 ,$108.95 ,$104.60 ,$127.55 ,$120.40 ,$115.65 
Texas,2016,$127.45 ,$119.75 ,$118.30 ,$140.70 ,$132.25 ,$126.50 
Texas,2017,$131.90 ,$151.35 ,$147.35 ,$146.15 ,$161.70 ,$153.55 
Texas,2018,$137.40 ,$131.65 ,$125.70 ,$153.60 ,$143.00 ,$134.15 
Texas,2014,$145.65 ,$138.05 ,$136.25 ,$165.15 ,$155.35 ,$149.10 
Texas,2015,$152.05 ,$147.30 ,$140.90 ,$174.85 ,$164.25 ,$157.25 
Texas,2016,$156.80 ,$146.45 ,$144.50 ,$174.75 ,$163.30 ,$155.55 
Texas,2017,$171.35 ,$163.55 ,$158.00 ,$191.45 ,$178.15 ,$166.70 
Texas,2018,$172.40 ,$165.20 ,$157.80 ,$192.55 ,$179.35 ,$168.30 
Texas,2014,$122.35 ,$115.90 ,$114.35 ,$139.10 ,$130.70 ,$125.35 
Texas,2015,$120.60 ,$117.25 ,$112.70 ,$136.60 ,$129.15 ,$124.25 
Texas,2016,$127.35 ,$120.55 ,$119.25 ,$139.10 ,$131.65 ,$126.55 
Texas,2017,$137.05 ,$130.35 ,$125.55 ,$154.40 ,$142.90 ,$133.05 
Texas,2018,$161.85 ,$153.50 ,$145.05 ,$185.35 ,$169.90 ,$157.15 
Texas,2014,$116.15 ,$110.70 ,$109.35 ,$130.30 ,$123.20 ,$118.70 
Texas,2015,$111.50 ,$108.45 ,$104.35 ,$126.00 ,$119.25 ,$114.80 
Texas,2016,$121.70 ,$115.25 ,$114.00 ,$132.85 ,$125.75 ,$120.95 
Texas,2017,$134.20 ,$128.55 ,$124.50 ,$148.70 ,$139.10 ,$130.80 
Texas,2018,$139.35 ,$133.20 ,$126.85 ,$156.65 ,$145.30 ,$135.85 
Texas,2014,$116.15 ,$110.70 ,$109.35 ,$130.30 ,$123.20 ,$118.70 
Texas,2015,$111.50 ,$108.45 ,$104.35 ,$126.00 ,$119.25 ,$114.80 
Texas,2016,$121.70 ,$115.25 ,$114.00 ,$132.85 ,$125.75 ,$120.95 
Texas,2017,$134.20 ,$128.55 ,$124.50 ,$148.70 ,$139.10 ,$130.80 
Texas,2018,$139.35 ,$133.20 ,$126.85 ,$156.65 ,$145.30 ,$135.85 
Texas,2014,$119.30 ,$112.70 ,$111.15 ,$136.30 ,$127.75 ,$122.30 
Texas,2015,$124.35 ,$120.60 ,$115.55 ,$142.20 ,$133.90 ,$128.40 
Texas,2016,$124.10 ,$117.35 ,$116.10 ,$135.70 ,$128.30 ,$123.30 
Texas,2017,$142.45 ,$135.80 ,$131.05 ,$159.65 ,$148.25 ,$138.50 
Texas,2018,$148.15 ,$141.20 ,$134.05 ,$167.80 ,$154.95 ,$144.20 
Texas,2014,$124.65 ,$117.85 ,$116.25 ,$142.15 ,$133.35 ,$127.75 
Texas,2015,$121.90 ,$118.15 ,$113.05 ,$139.95 ,$131.55 ,$126.00 
Texas,2016,$129.65 ,$122.40 ,$121.05 ,$142.20 ,$134.20 ,$128.80 
Texas,2017,$144.60 ,$137.80 ,$132.95 ,$162.15 ,$150.55 ,$140.55 
Texas,2018,$151.05 ,$144.35 ,$137.50 ,$169.85 ,$157.50 ,$147.25 
Texas,2014,$109.75 ,$104.55 ,$103.30 ,$123.20 ,$116.45 ,$112.15 
Texas,2015,$111.50 ,$108.00 ,$103.25 ,$128.40 ,$120.50 ,$115.35 
Texas,2016,$114.25 ,$108.15 ,$107.00 ,$124.75 ,$118.05 ,$113.50 
Texas,2017,$128.90 ,$123.40 ,$119.40 ,$143.05 ,$133.70 ,$125.60 
Texas,2018,$128.80 ,$123.70 ,$118.45 ,$143.10 ,$133.75 ,$125.95 
Texas,2014,$131.70 ,$123.95 ,$122.10 ,$151.80 ,$141.65 ,$135.25 
Texas,2015,$136.80 ,$131.75 ,$125.00 ,$161.10 ,$149.75 ,$142.30 
Texas,2016,$150.90 ,$140.15 ,$138.10 ,$169.70 ,$157.70 ,$149.60 
Texas,2017,$157.20 ,$149.35 ,$143.75 ,$177.45 ,$164.00 ,$152.50 
Texas,2018,$164.75 ,$157.20 ,$149.45 ,$186.05 ,$172.10 ,$160.45 
Texas,2014,$145.65 ,$138.05 ,$136.25 ,$165.15 ,$155.35 ,$149.10 
Texas,2015,$152.05 ,$147.30 ,$140.90 ,$174.85 ,$164.25 ,$157.25 
Texas,2016,$156.80 ,$146.45 ,$144.50 ,$174.75 ,$163.30 ,$155.55 
Texas,2017,$171.35 ,$163.55 ,$158.00 ,$191.45 ,$178.15 ,$166.70 
Texas,2018,$172.40 ,$165.20 ,$157.80 ,$192.55 ,$179.35 ,$168.30 
Texas,2014,$109.30 ,$103.85 ,$102.55 ,$123.45 ,$116.35 ,$111.85 
Texas,2015,$112.15 ,$108.95 ,$104.60 ,$127.55 ,$120.40 ,$115.65 
Texas,2016,$127.45 ,$119.75 ,$118.30 ,$140.70 ,$132.25 ,$126.50 
Texas,2017,$131.90 ,$156.35 ,$152.35 ,$146.15 ,$166.70 ,$158.55 
Texas,2018,$137.40 ,$131.65 ,$125.70 ,$153.60 ,$143.00 ,$134.15 
Texas,2014,$119.30 ,$112.70 ,$111.15 ,$136.30 ,$127.75 ,$122.30 
Texas,2015,$124.35 ,$120.60 ,$115.55 ,$142.20 ,$133.90 ,$128.40 
Texas,2016,$124.10 ,$117.35 ,$116.10 ,$135.70 ,$128.30 ,$123.30 
Texas,2017,$142.45 ,$135.80 ,$131.05 ,$159.65 ,$148.25 ,$138.50 
Texas,2018,$148.15 ,$141.20 ,$134.05 ,$167.80 ,$154.95 ,$144.20 
Texas,2014,$111.30 ,$105.50 ,$104.15 ,$126.15 ,$118.70 ,$113.95 
Texas,2015,$112.30 ,$109.20 ,$105.05 ,$126.90 ,$120.10 ,$115.60 
Texas,2016,$114.35 ,$108.20 ,$107.00 ,$125.00 ,$118.20 ,$113.60 
Texas,2017,$129.20 ,$123.40 ,$119.25 ,$144.15 ,$134.25 ,$125.75 
Texas,2018,$137.45 ,$131.30 ,$125.00 ,$154.75 ,$143.40 ,$134.00 
Texas,2014,$119.30 ,$112.70 ,$111.15 ,$136.30 ,$127.75 ,$122.30 
Texas,2015,$124.35 ,$120.60 ,$115.55 ,$142.20 ,$133.90 ,$128.40 
Texas,2016,$124.10 ,$117.35 ,$116.10 ,$135.70 ,$128.30 ,$123.30 
Texas,2017,$142.45 ,$135.80 ,$131.05 ,$159.65 ,$148.25 ,$138.50 
Texas,2018,$148.15 ,$141.20 ,$134.05 ,$167.80 ,$154.95 ,$144.20 
Texas,2014,$105.55 ,$99.50 ,$98.05 ,$121.35 ,$113.40 ,$108.35 
Texas,2015,$106.00 ,$102.40 ,$97.55 ,$123.35 ,$115.25 ,$109.95 
Texas,2016,$111.95 ,$104.95 ,$103.60 ,$124.05 ,$116.35 ,$111.10 
Texas,2017,$127.50 ,$121.25 ,$116.80 ,$143.60 ,$132.90 ,$123.75 
Texas,2018,$131.65 ,$125.50 ,$119.25 ,$148.85 ,$137.55 ,$128.15 
Texas,2014,$110.55 ,$104.90 ,$103.50 ,$125.25 ,$117.90 ,$113.20 
Texas,2015,$115.35 ,$111.65 ,$106.65 ,$133.10 ,$124.80 ,$119.35 
Texas,2016,$117.70 ,$110.45 ,$109.05 ,$130.30 ,$122.25 ,$116.85 
Texas,2017,$133.85 ,$127.85 ,$123.50 ,$149.45 ,$139.10 ,$130.25 
Texas,2018,$138.30 ,$132.25 ,$126.05 ,$155.25 ,$144.15 ,$134.90 
Texas,2014,$158.60 ,$148.00 ,$145.50 ,$186.30 ,$172.35 ,$163.50 
Texas,2015,$150.45 ,$145.15 ,$138.00 ,$176.00 ,$164.05 ,$156.25 
Texas,2016,$167.30 ,$155.40 ,$153.10 ,$188.10 ,$174.85 ,$165.90 
Texas,2017,$178.65 ,$169.30 ,$162.60 ,$202.90 ,$186.80 ,$173.05 
Texas,2018,$182.85 ,$173.85 ,$164.65 ,$208.20 ,$191.55 ,$177.75 
Texas,2014,$109.75 ,$104.55 ,$103.30 ,$123.20 ,$116.45 ,$112.15 
Texas,2015,$111.50 ,$108.00 ,$103.25 ,$128.40 ,$120.50 ,$115.35 
Texas,2016,$114.25 ,$108.15 ,$107.00 ,$124.75 ,$118.05 ,$113.50 
Texas,2017,$128.90 ,$123.40 ,$119.40 ,$143.05 ,$133.70 ,$125.60 
Texas,2018,$128.80 ,$123.70 ,$118.45 ,$143.10 ,$133.75 ,$125.95 
Texas,2014,$119.30 ,$112.70 ,$111.15 ,$136.30 ,$127.75 ,$122.30 
Texas,2015,$124.35 ,$120.60 ,$115.55 ,$142.20 ,$133.90 ,$128.40 
Texas,2016,$124.10 ,$117.35 ,$116.10 ,$135.70 ,$128.30 ,$123.30 
Texas,2017,$142.45 ,$135.80 ,$131.05 ,$159.65 ,$148.25 ,$138.50 
Texas,2018,$148.15 ,$141.20 ,$134.05 ,$167.80 ,$154.95 ,$144.20 
Texas,2014,$106.45 ,$99.90 ,$98.40 ,$123.35 ,$114.80 ,$109.45 
Texas,2015,$110.70 ,$106.90 ,$101.80 ,$129.00 ,$120.45 ,$114.85 
Texas,2016,$114.75 ,$107.20 ,$105.75 ,$127.85 ,$119.50 ,$113.85 
Texas,2017,$121.10 ,$115.25 ,$111.10 ,$136.10 ,$126.15 ,$117.60 
Texas,2018,$134.00 ,$126.80 ,$119.40 ,$154.50 ,$141.05 ,$129.90 
Texas,2014,$161.40 ,$152.00 ,$149.75 ,$185.70 ,$173.45 ,$165.70 
Texas,2015,$163.40 ,$157.65 ,$149.95 ,$190.95 ,$178.05 ,$169.60 
Texas,2016,$189.30 ,$176.45 ,$174.00 ,$211.70 ,$197.40 ,$187.75 
Texas,2017,$182.45 ,$173.50 ,$167.15 ,$205.45 ,$190.20 ,$177.10 
Texas,2018,$187.75 ,$179.15 ,$170.30 ,$212.00 ,$196.10 ,$182.90 
Texas,2014,$119.30 ,$112.70 ,$111.15 ,$136.30 ,$127.75 ,$122.30 
Texas,2015,$124.35 ,$120.60 ,$115.55 ,$142.20 ,$133.90 ,$128.40 
Texas,2016,$124.10 ,$117.35 ,$116.10 ,$135.70 ,$128.30 ,$123.30 
Texas,2017,$142.45 ,$135.80 ,$131.05 ,$159.65 ,$148.25 ,$138.50 
Texas,2018,$148.15 ,$141.20 ,$134.05 ,$167.80 ,$154.95 ,$144.20 
Texas,2014,$109.75 ,$104.55 ,$103.30 ,$123.20 ,$116.45 ,$112.15 
Texas,2015,$111.50 ,$108.00 ,$103.25 ,$128.40 ,$120.50 ,$115.35 
Texas,2016,$114.25 ,$108.15 ,$107.00 ,$124.75 ,$118.05 ,$113.50 
Texas,2017,$128.90 ,$123.40 ,$119.40 ,$143.05 ,$133.70 ,$125.60 
Texas,2018,$128.80 ,$123.70 ,$118.45 ,$143.10 ,$133.75 ,$125.95 
Texas,2014,$109.25 ,$101.95 ,$100.20 ,$128.35 ,$118.70 ,$112.60 
Texas,2015,$102.85 ,$98.50 ,$92.65 ,$124.10 ,$114.15 ,$107.65 
Texas,2016,$114.50 ,$105.95 ,$104.35 ,$129.40 ,$119.85 ,$113.45 
Texas,2017,$130.80 ,$124.10 ,$119.30 ,$148.15 ,$136.60 ,$126.75 
Texas,2018,$135.05 ,$128.40 ,$121.60 ,$153.80 ,$141.50 ,$131.30 
Texas,2014,$112.20 ,$105.65 ,$104.10 ,$129.20 ,$120.65 ,$115.25 
Texas,2015,$113.90 ,$109.95 ,$104.60 ,$133.05 ,$124.10 ,$118.25 
Texas,2016,$111.10 ,$104.75 ,$103.55 ,$122.10 ,$115.10 ,$110.35 
Texas,2017,$126.70 ,$120.85 ,$116.65 ,$141.75 ,$131.75 ,$123.20 
Texas,2018,$126.55 ,$121.25 ,$115.80 ,$141.45 ,$131.70 ,$123.55 
Texas,2014,$109.30 ,$103.85 ,$102.55 ,$123.45 ,$116.35 ,$111.85 
Texas,2015,$112.15 ,$108.95 ,$104.60 ,$127.55 ,$120.40 ,$115.65 
Texas,2016,$127.45 ,$119.75 ,$118.30 ,$140.70 ,$132.25 ,$126.50 
Texas,2017,$131.90 ,$166.35 ,$162.35 ,$146.15 ,$176.70 ,$168.55 
Texas,2018,$137.40 ,$131.65 ,$125.70 ,$153.60 ,$143.00 ,$134.15 
Texas,2014,$165.60 ,$156.05 ,$153.80 ,$190.25 ,$177.85 ,$169.95 
Texas,2015,$178.30 ,$172.25 ,$164.10 ,$207.45 ,$193.85 ,$184.90 
Texas,2016,$186.25 ,$174.50 ,$172.25 ,$206.60 ,$193.60 ,$184.85 
Texas,2017,$185.75 ,$176.30 ,$169.55 ,$210.20 ,$194.00 ,$180.10 
Texas,2018,$188.80 ,$179.70 ,$170.45 ,$214.35 ,$197.55 ,$183.65 
Texas,2014,$102.90 ,$97.55 ,$96.25 ,$116.70 ,$109.75 ,$105.35 
Texas,2015,$103.80 ,$100.55 ,$96.20 ,$119.30 ,$112.10 ,$107.30 
Texas,2016,$109.65 ,$103.65 ,$102.50 ,$119.95 ,$113.40 ,$108.90 
Texas,2017,$123.30 ,$117.75 ,$113.80 ,$137.50 ,$128.10 ,$120.00 
Texas,2018,$124.75 ,$119.45 ,$114.00 ,$139.55 ,$129.85 ,$121.75 
Texas,2014,$103.95 ,$98.45 ,$97.15 ,$118.15 ,$111.00 ,$106.50 
Texas,2015,$105.90 ,$102.50 ,$97.95 ,$122.15 ,$114.60 ,$109.60 
Texas,2016,$113.70 ,$106.55 ,$105.20 ,$126.15 ,$118.20 ,$112.85 
Texas,2017,$124.30 ,$118.30 ,$114.00 ,$139.85 ,$129.55 ,$120.70 
Texas,2018,$129.30 ,$122.95 ,$116.50 ,$147.10 ,$135.40 ,$125.70 
Texas,2014,$122.35 ,$115.90 ,$114.35 ,$139.10 ,$130.70 ,$125.35 
Texas,2015,$120.60 ,$117.25 ,$112.70 ,$136.60 ,$129.15 ,$124.25 
Texas,2016,$127.35 ,$120.55 ,$119.25 ,$139.10 ,$131.65 ,$126.55 
Texas,2017,$137.05 ,$130.35 ,$125.55 ,$154.40 ,$142.90 ,$133.05 
Texas,2018,$161.85 ,$153.50 ,$145.05 ,$185.35 ,$169.90 ,$157.15 
Texas,2014,$112.90 ,$105.75 ,$104.05 ,$131.50 ,$122.10 ,$116.20 
Texas,2015,$113.15 ,$109.20 ,$103.85 ,$132.20 ,$123.30 ,$117.45 
Texas,2016,$126.50 ,$132.25 ,$130.45 ,$142.75 ,$147.40 ,$140.40 
Texas,2017,$125.50 ,$133.75 ,$128.90 ,$142.95 ,$146.35 ,$136.45 
Texas,2018,$131.20 ,$140.20 ,$134.05 ,$148.10 ,$152.00 ,$142.80 
Texas,2014,$165.60 ,$156.05 ,$153.80 ,$190.25 ,$177.85 ,$169.95 
Texas,2015,$178.30 ,$172.25 ,$164.10 ,$207.45 ,$193.85 ,$184.90 
Texas,2016,$186.25 ,$174.50 ,$172.25 ,$206.60 ,$193.60 ,$184.85 
Texas,2017,$185.75 ,$176.30 ,$169.55 ,$210.20 ,$194.00 ,$180.10 
Texas,2018,$188.80 ,$179.70 ,$170.45 ,$214.35 ,$197.55 ,$183.65 
Texas,2014,$119.30 ,$112.70 ,$111.15 ,$136.30 ,$127.75 ,$122.30 
Texas,2015,$124.35 ,$120.60 ,$115.55 ,$142.20 ,$133.90 ,$128.40 
Texas,2016,$124.10 ,$117.35 ,$116.10 ,$135.70 ,$128.30 ,$123.30 
Texas,2017,$142.45 ,$135.80 ,$131.05 ,$159.65 ,$148.25 ,$138.50 
Texas,2018,$148.15 ,$141.20 ,$134.05 ,$167.80 ,$154.95 ,$144.20 
Texas,2014,$111.05 ,$105.90 ,$104.65 ,$124.20 ,$117.60 ,$113.40 
Texas,2015,$110.20 ,$104.70 ,$101.45 ,$124.20 ,$117.60 ,$113.40 
